combined,label
应用市场 ACCESS_CHECKIN_PROPERTIES      USER_ACTIVITY      CALL_PHONE      ACCESS_LOCATION_EXTRA_COMMANDS      HIDE_NON_SYSTEM_OVERLAY_WINDOWS      INSTALL_LOCATION_PROVIDER      CAMERA      GET_PACKAGE_SIZE      SET_POINTER_SPEED          CHANGE_APP_IDLE_STATE      MASTER_CLEAR      MANAGE_PROFILE_AND_DEVICE_OWNERS      WAKE_LOCK      INSTALL_PACKAGES      WRITE_SECURE_SETTINGS      CHANGE_WIMAX_STATE      INTERACT_ACROSS_USERS_FULL      READ_SEARCH_INDEXABLES      READ_USER_DICTIONARY      WRITE_CONTACTS      READ_SYNC_STATS      SET_TIME      MODIFY_PHONE_STATE      WRITE_SYNC_SETTINGS      ACCESS_NETWORK_STATE      KILL_BACKGROUND_PROCESSES      VIBRATE      READ_PRINT_SERVICES      GET_TASKS      REQUEST_INSTALL_PACKAGES      CONFIGURE_DISPLAY_COLOR_MODE      PEERS_MAC_ADDRESS      CHANGE_CONFIGURATION      MANAGE_NOTIFICATIONS      SET_WALLPAPER      NFC      MANAGE_APP_OPS_RESTRICTIONS      BIND_DEVICE_ADMIN      BATTERY_STATS    com google  googleapps  GOOGLE_AUTH      ACCESS_COARSE_UPDATES      READ_CONTACTS      RESTART_PACKAGES      STATUS_BAR          READ_SYNC_SETTINGS      READ_PHONE_STATE      SYSTEM_ALERT_WINDOW      DEVICE_POWER      MOVE_PACKAGE      OVERRIDE_WIFI_CONFIG      MODIFY_AUDIO_SETTINGS      ACCESS_FINE_LOCATION      REBOOT      FLASHLIGHT      BACKUP      INSTALL_GRANT_RUNTIME_PERMISSIONS      BLUETOOTH_PRIVILEGED      REQUEST_NETWORK_SCORES          BLUETOOTH_ADMIN      OEM_UNLOCK_STATE      MANAGE_DEVICE_ADMINS      TETHER_PRIVILEGED      USE_FINGERPRINT      USE_CREDENTIALS      INTERNET      NETWORK_SETTINGS      CLEAR_APP_CACHE      MANAGE_USB      WRITE_MEDIA_STORAGE      CHANGE_WIFI_STATE      WRITE_APN_SETTINGS      READ_EXTERNAL_STORAGE      MANAGE_FINGERPRINT      HARDWARE_TEST      WRITE_EXTERNAL_STORAGE      CLEAR_APP_USER_DATA      READ_PROFILE      ACCESS_WIMAX_STATE      MANAGE_USER_OEM_UNLOCK_STATE      FORCE_STOP_PACKAGES      DOWNLOAD_WITHOUT_NOTIFICATION      ACCESS_NOTIFICATIONS      BLUETOOTH      DELETE_PACKAGES      MOUNT_UNMOUNT_FILESYSTEMS      RECEIVE_BOOT_COMPLETED      ACCESS_WIFI_STATE      MANAGE_USERS      SET_KEYBOARD_LAYOUT      PACKAGE_USAGE_STATS      ACCESS_DOWNLOAD_MANAGER      COPY_PROTECTED_DATA      ACCESS_COARSE_LOCATION      CONFIGURE_WIFI_DISPLAY      WRITE_USER_DICTIONARY com sf appstore 16020 ['META-INF/CERT.RSA'],black
Google Services Framework ACCESS_WIFI_STATE      WAKE_LOCK            com google  c2dm  SEND    com google  providers settings  WRITE_GSETTINGS          INVOKE_CARRIER_SETUP          SET_TIME    com google  xmpp  XMPP_ENDPOINT_BROADCAST    com google  googleapps  GOOGLE_AUTH      VIBRATE      AUTHENTICATE_ACCOUNTS      READ_PHONE_STATE      READ_SYNC_SETTINGS      BACKUP      RECEIVE_BOOT_COMPLETED      READ_DREAM_STATE    com google  providers gsf  WRITE_GSERVICES      ACCESS_NETWORK_STATE      READ_CONTACTS      STATUS_BAR      USE_CREDENTIALS    com google  providers talk  WRITE_ONLY      BROADCAST_STICKY      DUMP      INTERNET      ACCESS_DOWNLOAD_MANAGER      ACCESS_DOWNLOAD_MANAGER_ADVANCED      UPDATE_DEVICE_STATS    com google  gtalkservice  GTALK_SERVICE      REBOOT    com google   BROADCAST_DATA_MESSAGE    com google  googleapps  GOOGLE_AUTH mail    com google  providers gsf  READ_GSERVICES      MANAGE_USERS      WRITE_GSERVICES      READ_SYNC_STATS      READ_LOGS    com google  gsf subscribedfeeds  C2D_MESSAGE      WRITE_SECURE_SETTINGS    com google  gsf  C2D_MESSAGE      DOWNLOAD_WITHOUT_NOTIFICATION      WRITE_SETTINGS          CHANGE_WIFI_STATE    com google  googleapps  ACCESS_GOOGLE_PASSWORD      CHANGE_NETWORK_STATE    com google  googleapps  GOOGLE_AUTH ALL_SERVICES      RECOVERY    com google  googleapps  GOOGLE_AUTH youtube    com google  googleapps  GOOGLE_MAIL_SWITCH    com google  gtalkservice  SEND_HEARTBEAT      MASTER_CLEAR    com google  providers talk  READ_ONLY    com google  c2dm  RECEIVE      CHANGE_COMPONENT_ENABLED_STATE      READ_NETWORK_USAGE_HISTORY      RECEIVE_DATA_ACTIVITY_CHANGE      WRITE_SYNC_SETTINGS      MANAGE_ACCOUNTS    com google  googleapps  GOOGLE_AUTH YouTubeUser      WRITE_CONTACTS      ACCESS_CACHE_FILESYSTEM com google android gsf 30 ['META-INF/CERT.RSA'],black
安全浏览器 CHANGE_NETWORK_STATE      WRITE_EXTERNAL_STORAGE      RECEIVE_BOOT_COMPLETED     launcher  WRITE_SETTINGS      NFC      ACCESS_NETWORK_STATE      INTERNET      CAMERA      READ_PHONE_STATE      FOREGROUND_SERVICE      VIBRATE      READ_EXTERNAL_STORAGE      USE_FINGERPRINT      REQUEST_INSTALL_PACKAGES com saf psec 3013 ['META-INF/CERT.RSA'],black
Fake Location ACCESS_WIFI_STATE          SYSTEM_ALERT_WINDOW      READ_EXTERNAL_STORAGE      READ_PHONE_STATE      FOREGROUND_SERVICE      REQUEST_DELETE_PACKAGES      GET_TASKS      ACCESS_COARSE_LOCATION      ACCESS_NETWORK_STATE      INTERNET      CHANGE_WIFI_STATE      ACCESS_SUPERUSER      WRITE_SECURE_SETTINGS      WRITE_EXTERNAL_STORAGE      ACCESS_MOCK_LOCATION      ACCESS_FINE_LOCATION      REQUEST_IGNORE_BATTERY_OPTIMIZATIONS      REQUEST_INSTALL_PACKAGES      READ_LOGS com lerist fakelocation 1581 ['META-INF/FAKELOCA.RSA'],black
Google Services Framework BROADCAST_STICKY      AUTHENTICATE_ACCOUNTS    com google  googleapps  GOOGLE_AUTH mail    com google  providers gsf  READ_GSERVICES      USE_CREDENTIALS    com google   BROADCAST_DATA_MESSAGE    com google  providers settings  WRITE_GSETTINGS      MASTER_CLEAR      BACKUP      DOWNLOAD_WITHOUT_NOTIFICATION      PERSISTENT_ACTIVITY      READ_PHONE_STATE      READ_SYNC_STATS      WRITE_SYNC_SETTINGS      ACCESS_WIFI_STATE          CHANGE_NETWORK_STATE      WRITE_CONTACTS    com google  googleapps  GOOGLE_AUTH YouTubeUser    com google  gtalkservice  SEND_HEARTBEAT      ACCESS_NETWORK_STATE      INTERACT_ACROSS_USERS      ACCESS_CACHE_FILESYSTEM          CHANGE_COMPONENT_ENABLED_STATE          READ_SYNC_SETTINGS    com google  googleapps  GOOGLE_AUTH youtube    com google  xmpp  XMPP_ENDPOINT_BROADCAST    com google  googleapps  GOOGLE_AUTH ALL_SERVICES      REBOOT    com google  gsf  C2D_MESSAGE      RECOVERY      SET_TIME      WAKE_LOCK    com google  xmpp  BROADCAST    com google  googleapps  GOOGLE_MAIL_SWITCH      RECEIVE_DATA_ACTIVITY_CHANGE    com google  providers gsf  WRITE_GSERVICES      READ_CONTACTS          MANAGE_USERS    com google  gsf subscribedfeeds  C2D_MESSAGE      CHANGE_WIFI_STATE      ACCESS_DOWNLOAD_MANAGER_ADVANCED    com google  googleapps  ACCESS_GOOGLE_PASSWORD      READ_DEVICE_CONFIG    com google  providers settings  READ_GSETTINGS      READ_LOGS      GET_ACCOUNTS      VIBRATE      WRITE_GSERVICES    com google  googleapps  GOOGLE_AUTH      INTERNET      READ_NETWORK_USAGE_HISTORY    com google  providers talk  READ_ONLY      DUMP      MANAGE_ACCOUNTS      READ_DREAM_STATE      ACCESS_DOWNLOAD_MANAGER      RECEIVE_BOOT_COMPLETED      UPDATE_DEVICE_STATS    com google  c2dm  SEND    com google  c2dm  RECEIVE      WRITE_SETTINGS    com google  gtalkservice  GTALK_SERVICE com google android gsf 31 ['META-INF/CERT.RSA'],black
Google Services Framework STATUS_BAR      PERSISTENT_ACTIVITY      READ_SYNC_SETTINGS    com google  googleapps  ACCESS_GOOGLE_PASSWORD      BROADCAST_STICKY      ACCESS_DOWNLOAD_MANAGER      INVOKE_CARRIER_SETUP      WRITE_SYNC_SETTINGS      ACCESS_NETWORK_STATE    com google  gtalkservice  SEND_HEARTBEAT    androidx core DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION      READ_LOGS      REBOOT      WAKE_LOCK      INTERNET      DUMP      CHANGE_WIFI_STATE      GET_ACCOUNTS      READ_CONTACTS        com google  c2dm  RECEIVE      WRITE_SETTINGS    com google   BROADCAST_DATA_MESSAGE    androidx legacy coreui DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION      RECEIVE_DATA_ACTIVITY_CHANGE    com google  gtalkservice  GTALK_SERVICE    com google  xmpp  XMPP_ENDPOINT_BROADCAST    com google  providers gsf  READ_GSERVICES      READ_DREAM_STATE      UPDATE_DEVICE_STATS    does not matter DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION    com google  c2dm  SEND      VIBRATE    com google  googleapps  GOOGLE_MAIL_SWITCH      USE_CREDENTIALS      MANAGE_ACCOUNTS      WRITE_GSERVICES      ACCESS_WIFI_STATE        com google  googleapps  GOOGLE_AUTH    com google  gsf  C2D_MESSAGE     ALL_SERVICES    com google  googleapps  GOOGLE_AUTH YouTubeUser      READ_DEVICE_CONFIG      MANAGE_USERS      ACCESS_DOWNLOAD_MANAGER_ADVANCED    com google  gsf subscribedfeeds  C2D_MESSAGE      CHANGE_COMPONENT_ENABLED_STATE      ACCESS_CACHE_FILESYSTEM      SET_TIME      RECOVERY    com google  providers settings  READ_GSETTINGS      DOWNLOAD_WITHOUT_NOTIFICATION      READ_NETWORK_USAGE_HISTORY    com google  providers gsf  WRITE_GSERVICES      READ_PHONE_STATE    com google  providers settings  WRITE_GSETTINGS        androidx legacy coreutils DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION    androidx fragment DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION      WRITE_SECURE_SETTINGS      WRITE_CONTACTS    com google  googleapps  GOOGLE_AUTH mail    com google  providers talk  READ_ONLY          BACKUP      INTERACT_ACROSS_USERS    com google  providers talk  WRITE_ONLY    com google  googleapps  GOOGLE_AUTH youtube      MASTER_CLEAR      CHANGE_NETWORK_STATE com google android gsf 33 ['META-INF/CERT.RSA'],black
香肠视频 ACCESS_NETWORK_STATE      MOUNT_UNMOUNT_FILESYSTEMS      RECEIVE_BOOT_COMPLETED    com tiangua tg openadsdk  TT_PANGOLIN      ACCESS_WIFI_STATE      WRITE_SETTINGS      READ_PHONE_STATE      REQUEST_INSTALL_PACKAGES      INTERNET      READ_EXTERNAL_STORAGE      CALL_PHONE    com asus msa SupplementaryDID ACCESS      WAKE_LOCK      WRITE_EXTERNAL_STORAGE      CHANGE_WIFI_STATE    freemme  msa com tiangua tg 201 ['META-INF/CERT.RSA'],black
天才守护 INTERNET      READ_APP_BADGE      SYSTEM_ALERT_WINDOW      ACCESS_COARSE_LOCATION    com asus msa SupplementaryDID ACCESS    com huawei  launcher  READ_SETTINGS    com sonymobile home  PROVIDER_INSERT_BADGE      GET_TASKS    com sec  provider badge  READ      ACCESS_FINE_LOCATION      READ_CONTACTS      WRITE_SETTINGS    com htc launcher  READ_SETTINGS    com huawei  launcher  WRITE_SETTINGS      RECORD_AUDIO      FOREGROUND_SERVICE      CALL_PHONE    freemme  msa    com jh watch openadsdk  TT_PANGOLIN      VIBRATE      CAMERA      READ_EXTERNAL_STORAGE      ACCESS_NETWORK_STATE      MODIFY_AUDIO_SETTINGS      WRITE_CONTACTS      CHANGE_WIFI_STATE      INSTALL_PACKAGES    com sec  provider badge  WRITE      WAKE_LOCK      ACCESS_COARSE_UPDATES    com huawei  launcher  CHANGE_BADGE      MOUNT_UNMOUNT_FILESYSTEMS      ACCESS_WIFI_STATE    com htc launcher  UPDATE_SHORTCUT      WRITE_EXTERNAL_STORAGE      REQUEST_INSTALL_PACKAGES      BLUETOOTH    com majeur launcher  UPDATE_BADGE      QUERY_ALL_PACKAGES      REORDER_TASKS    com oppo launcher  READ_SETTINGS      ACCESS_MOCK_LOCATION    com oppo launcher  WRITE_SETTINGS      CHANGE_NETWORK_STATE      DISABLE_KEYGUARD    com sonyericsson home  BROADCAST_BADGE      READ_PHONE_STATE    com anddoes launcher  UPDATE_COUNT com jh watch 18 ['META-INF/CERT.RSA'],black
熬夜看书 MODIFY_AUDIO_SETTINGS      CHANGE_WIFI_STATE      ACCESS_FINE_LOCATION      RECEIVE_BOOT_COMPLETED      ACCESS_LOCATION_EXTRA_COMMANDS      ACCESS_WIFI_STATE      READ_PHONE_STATE      CHANGE_NETWORK_STATE      READ_EXTERNAL_STORAGE      WRITE_SETTINGS      INTERNET    com aoye kanshu  JPUSH_MESSAGE      RECEIVE_USER_PRESENT      WAKE_LOCK      FOREGROUND_SERVICE      ACCESS_BACKGROUND_LOCATION      GET_TASKS      REQUEST_INSTALL_PACKAGES      ACCESS_NETWORK_STATE      MOUNT_UNMOUNT_FILESYSTEMS      SYSTEM_ALERT_WINDOW      VIBRATE      ACCESS_COARSE_LOCATION      WRITE_EXTERNAL_STORAGE com aoye kanshu 3 ['META-INF/CERT.RSA'],black
Telegram READ_CALL_LOG      READ_PHONE_STATE      INSTALL_SHORTCUT      ACCESS_MEDIA_LOCATION      SYSTEM_ALERT_WINDOW      READ_SYNC_SETTINGS      READ_EXTERNAL_STORAGE      RECORD_AUDIO      MANAGE_OWN_CALLS    com huawei  launcher  CHANGE_BADGE      USE_BIOMETRIC    com majeur launcher  UPDATE_BADGE    com oppo launcher  READ_SETTINGS      WRITE_SYNC_SETTINGS      READ_APP_BADGE      ACCESS_FINE_LOCATION      WRITE_CONTACTS    com google  c2dm  RECEIVE    com huawei  launcher  WRITE_SETTINGS    com htc launcher  UPDATE_SHORTCUT    com sonyericsson home  BROADCAST_BADGE      BLUETOOTH_CONNECT      READ_MEDIA_IMAGES      CALL_PHONE      MODIFY_AUDIO_SETTINGS    com google  providers gsf  READ_GSERVICES      VIBRATE      ACCESS_NETWORK_STATE      READ_MEDIA_VIDEO      MANAGE_ACCOUNTS      USE_FULL_SCREEN_INTENT      ACCESS_BACKGROUND_LOCATION    me everything badger  BADGE_COUNT_WRITE    com sec  provider badge  READ      POST_NOTIFICATIONS      READ_CLIPBOARD      REQUEST_INSTALL_PACKAGES      READ_PHONE_NUMBERS      INTERNET      READ_MEDIA_AUDIO    com sec  provider badge  WRITE      ACCESS_COARSE_LOCATION      WRITE_EXTERNAL_STORAGE    com sonymobile home  PROVIDER_INSERT_BADGE    com oppo launcher  WRITE_SETTINGS      RECEIVE_BOOT_COMPLETED    com anddoes launcher  UPDATE_COUNT    com huawei  launcher  READ_SETTINGS    com htc launcher  READ_SETTINGS      READ_PROFILE    org telegram messenger DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION      WAKE_LOCK          USE_FINGERPRINT    me everything badger  BADGE_COUNT_READ    org telegram messenger  MAPS_RECEIVE          GET_ACCOUNTS      CAMERA      FOREGROUND_SERVICE      BLUETOOTH          ACCESS_WIFI_STATE      AUTHENTICATE_ACCOUNTS org telegram messenger 40759 ['META-INF/CERT.RSA'],black
青苹果视频 REQUEST_INSTALL_PACKAGES      MOUNT_UNMOUNT_FILESYSTEMS      WRITE_SETTINGS    com tiangua tg openadsdk  TT_PANGOLIN      CHANGE_WIFI_STATE      ACCESS_WIFI_STATE    freemme  msa      WRITE_EXTERNAL_STORAGE      RECEIVE_BOOT_COMPLETED      WAKE_LOCK    com asus msa SupplementaryDID ACCESS      READ_PHONE_STATE      ACCESS_NETWORK_STATE      INTERNET      CALL_PHONE      READ_EXTERNAL_STORAGE com tiangua tg 201 ['META-INF/CERT.RSA'],black
姚司机 CHANGE_WIFI_STATE      INTERNET      READ_PHONE_STATE      WRITE_SETTINGS      ACCESS_COARSE_LOCATION      RECORD_AUDIO      READ_LOGS      CALL_PHONE      WAKE_LOCK      FOREGROUND_SERVICE      VIBRATE      MOUNT_UNMOUNT_FILESYSTEMS      ACCESS_WIFI_STATE      WRITE_EXTERNAL_STORAGE      ACCESS_NETWORK_STATE      REQUEST_INSTALL_PACKAGES      ACCESS_FINE_LOCATION com driver activity 1 ['META-INF/CERT.RSA'],black
夜月直播 MOUNT_UNMOUNT_FILESYSTEMS      CHANGE_WIFI_STATE      ACCESS_WIFI_STATE      WAKE_LOCK      READ_PHONE_STATE      WRITE_SETTINGS      CALL_PHONE      REQUEST_INSTALL_PACKAGES      READ_EXTERNAL_STORAGE      WRITE_EXTERNAL_STORAGE      ACCESS_NETWORK_STATE    com tiangua tg openadsdk  TT_PANGOLIN      RECEIVE_BOOT_COMPLETED    freemme  msa    com asus msa SupplementaryDID ACCESS      INTERNET com tiangua tg 201 ['META-INF/CERT.RSA'],black
自动推 INTERNET      READ_PHONE_STATE      FOREGROUND_SERVICE      RECEIVE_BOOT_COMPLETED      CHANGE_NETWORK_STATE      ACCESS_WIFI_STATE      WRITE_EXTERNAL_STORAGE      ACCESS_NETWORK_STATE      READ_EXTERNAL_STORAGE      WRITE_SYNC_SETTINGS      GET_ACCOUNTS      AUTHENTICATE_ACCOUNTS android app 531 ['META-INF/CERT.RSA'],black
宾馆入住记录查询系统手机版 com huawei authentication HW_ACCESS_AUTH_SERVICE      UPDATE_APP_OPS_STATS      WRITE_APN_SETTINGS    com google  googleapps  GOOGLE_AUTH blogger    com apusapps launcher  READ_SETTINGS    com google  googleapps  GOOGLE_AUTH cl          BIND_APPWIDGET      INSTALL_PACKAGES      REQUEST_INSTALL_PACKAGES      ACCESS_NETWORK_STATE      KILL_BACKGROUND_PROCESSES      DISABLE_KEYGUARD    com google  googleapps  GOOGLE_AUTH gbase    com samsung svoice sync WRITE_DATABASE    com google  googleapps  GOOGLE_AUTH speechpersonalization    com google  googleapps  GOOGLE_AUTH health    com google  googleapps  GOOGLE_AUTH sierra    com anddoes launcher  READ_SETTINGS          CLEAR_APP_USER_DATA      WRITE_CLIPS      PERSISTENT_ACTIVITY    com google  googleapps  GOOGLE_AUTH wifi    com google  googleapps  GOOGLE_AUTH youtube    com samsung svoice sync ACCESS_SERVICE    com google  googleapps  GOOGLE_AUTH wise    com htc launcher  READ_SETTINGS    com mx launcher  READ_SETTINGS    com google  googleapps  GOOGLE_AUTH groups2      REORDER_TASKS      CHANGE_WIMAX_STATE              MANAGE_ACCOUNTS          ACCESS_COARSE_LOCATION      MOUNT_UNMOUNT_FILESYSTEMS    com google  c2dm  RECEIVE      BLUETOOTH_ADMIN      BATTERY_STATS    com sec  app voicenote Controller      CHANGE_CONFIGURATION      READ_CALENDAR      GET_ACCOUNTS      READ_EXTERNAL_STORAGE      WRITE_SOCIAL_STREAM    com google  googleapps  GOOGLE_AUTH adwords      ACCESS_CACHE_FILESYSTEM    com sec  settings  SOFT_RESET    com google  googleapps  GOOGLE_AUTH finance      DOWNLOAD_WITHOUT_NOTIFICATION    com google  googleapps  GOOGLE_AUTH ah    com google  googleapps  GOOGLE_AUTH local      WRITE_CALENDAR    com google  googleapps  GOOGLE_AUTH sierrasandbox      READ_USER_DICTIONARY      CAMERA      WRITE_CONTACTS    com huawei  launcher  CHANGE_BADGE      READ_LOGS      BIND_DIRECTORY_SEARCH    com google  googleapps  GOOGLE_AUTH dodgeball    com google  googleapps  GOOGLE_AUTH androidsecure      RECEIVE_WAP_PUSH    com google  googleapps  GOOGLE_AUTH mail    com huawei  launcher  READ_SETTINGS    com samsung  providers context  READ_RECORD_AUDIO      SUBSCRIBED_FEEDS_READ    com google  googleapps  GOOGLE_AUTH grandcentral      READ_INSTALL_SESSIONS    com lenovo launcher  READ_SETTINGS          WRITE_EXTERNAL_STORAGE      NFC      WRITE_SETTINGS      WRITE_MEDIA_STORAGE      CHANGE_NETWORK_STATE      WAKE_LOCK      RECORD_AUDIO      WRITE_CALL_LOG    cn nubia launcher  READ_SETTINGS      READ_PHONE_STATE      SEND_SMS    com google  googleapps  GOOGLE_AUTH       READ_CONTACTS          RECEIVE_MMS          RECEIVE_SMS      ACCESS_WIMAX_STATE    com actionlauncher playstore  READ_SETTINGS      TRANSMIT_IR      WRITE_PROFILE      ACCESS_WIFI_STATE    com s launcher  READ_SETTINGS    com google  providers talk  WRITE_ONLY      CALL_PHONE    com google  googleapps  GOOGLE_AUTH knol    com google  googleapps  GOOGLE_AUTH speech      BODY_SENSORS      RESTART_PACKAGES    com google  gms  AD_ID_NOTIFICATION      INTERNET      DEVICE_POWER    com samsung  providers context  WRITE_RECORD_AUDIO    com google  providers gsf  READ_GSERVICES      WRITE_SYNC_SETTINGS    com google  googleapps  GOOGLE_AUTH OTHER_SERVICES      WRITE_SMS      GET_PACKAGE_SIZE      ACCOUNT_MANAGER      ACCESS_MOCK_LOCATION    com google  googleapps  GOOGLE_AUTH print      SUBSCRIBED_FEEDS_WRITE    com oppo launcher  READ_SETTINGS      WRITE_USER_DICTIONARY    com tsf shell  READ_SETTINGS      USE_SIP    com google  googleapps  GOOGLE_AUTH sierraqa      EXPAND_STATUS_BAR    com samsung  scloud backup lib read    com bbk launcher2  READ_SETTINGS    com google  googleapps  GOOGLE_AUTH news    com google  launcher  READ_SETTINGS      SET_WALLPAPER_HINTS      READ_SMS    com google  googleapps  GOOGLE_AUTH YouTubeUser      BLUETOOTH          PROCESS_OUTGOING_CALLS      CHANGE_WIFI_MULTICAST_STATE    com google  googleapps  GOOGLE_AUTH lh2      DELETE_PACKAGES      READ_SOCIAL_STREAM    com google  googleapps  GOOGLE_AUTH cp    com teslacoilsw launcher  READ_SETTINGS          SYSTEM_ALERT_WINDOW    com sec   VOIP_INTERFACE    com samsung svoice sync READ_DATABASE    com samsung  scloud backup lib write      AUTHENTICATE_ACCOUNTS      READ_SYNC_STATS          ACCESS_DOWNLOAD_MANAGER      GET_CLIPS    com google  googleapps  GOOGLE_AUTH talk      SET_TIME_ZONE      VIBRATE      ACCESS_LOCATION_EXTRA_COMMANDS    com asus msa SupplementaryDID ACCESS        com sec   LAUNCH_PERSONAL_PAGE_SERVICE    com google  googleapps  GOOGLE_AUTH orkut      MODIFY_AUDIO_SETTINGS    com google  providers talk  READ_ONLY      READ_OWNER_DATA      READ_CALL_LOG      ACCESS_FINE_LOCATION      CLEAR_APP_CACHE    com google  googleapps  GOOGLE_AUTH jotspot    com google  googleapps  GOOGLE_AUTH sitemaps    sec   READ_MSG_PREF    com google  googleapps  GOOGLE_AUTH mobile      WRITE_OWNER_DATA        com google  googleapps  GOOGLE_AUTH notebook      READ_CLIPS    com google  googleapps  GOOGLE_AUTH    com google  googleapps  GOOGLE_AUTH writely    com google  gms  ACTIVITY_RECOGNITION      PACKAGE_USAGE_STATS      READ_PROFILE      USE_CREDENTIALS      BROADCAST_STICKY    com google  googleapps  GOOGLE_AUTH adsense      READ_SYNC_SETTINGS    com samsung  providers context  WRITE_USE_APP_FEATURE_SURVEY      SET_WALLPAPER      RECEIVE_BOOT_COMPLETED      READ_CELL_BROADCASTS      USE_FINGERPRINT      FLASHLIGHT    com google  googleapps  GOOGLE_AUTH ig      CHANGE_WIFI_STATE com qbaobei meite channel_bgrzjlcx_5 3887 ['META-INF/CERT.RSA'],black
Telegram com huawei  launcher  WRITE_SETTINGS      CALL_PHONE    com oppo launcher  READ_SETTINGS    com oppo launcher  WRITE_SETTINGS      RECEIVE_BOOT_COMPLETED    org telegram messenger DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION    com google  c2dm  RECEIVE      WRITE_CONTACTS    com huawei  launcher  CHANGE_BADGE      ACCESS_WIFI_STATE      GET_ACCOUNTS      INSTALL_SHORTCUT      READ_CALL_LOG      USE_FINGERPRINT      READ_SYNC_SETTINGS    me everything badger  BADGE_COUNT_READ        com sec  provider badge  WRITE      BLUETOOTH      READ_MEDIA_VIDEO      READ_MEDIA_IMAGES    com htc launcher  UPDATE_SHORTCUT    com majeur launcher  UPDATE_BADGE      READ_PHONE_NUMBERS    com sec  provider badge  READ      READ_APP_BADGE      WRITE_SYNC_SETTINGS      READ_PRIVILEGED_PHONE_STATE      VIBRATE      FOREGROUND_SERVICE      READ_EXTERNAL_STORAGE    com anddoes launcher  UPDATE_COUNT    org telegram messenger  PUSH_PROVIDER      READ_CONTACTS      MODIFY_AUDIO_SETTINGS      READ_CLIPBOARD    org telegram messenger  PROCESS_PUSH_MSG      SYSTEM_ALERT_WINDOW      CHANGE_WIFI_STATE      CAMERA      USE_FULL_SCREEN_INTENT    me everything badger  BADGE_COUNT_WRITE      INTERNET      POST_NOTIFICATIONS    com google  providers gsf  READ_GSERVICES    org telegram messenger  MAPS_RECEIVE      RECORD_AUDIO      AUTHENTICATE_ACCOUNTS      ACCESS_COARSE_LOCATION      READ_MEDIA_AUDIO      MANAGE_OWN_CALLS      WAKE_LOCK      WRITE_EXTERNAL_STORAGE    com sonymobile home  PROVIDER_INSERT_BADGE    com sonyericsson home  BROADCAST_BADGE      ACCESS_MEDIA_LOCATION    com htc launcher  READ_SETTINGS    com huawei appmarket service commondata  GET_COMMON_DATA      USE_BIOMETRIC      ACCESS_NETWORK_STATE      READ_PHONE_STATE      REQUEST_INSTALL_PACKAGES      BLUETOOTH_CONNECT    com huawei  launcher  READ_SETTINGS          READ_PROFILE          MANAGE_ACCOUNTS      ACCESS_FINE_LOCATION org telegram messenger 39199 ['META-INF/CERT.RSA'],black
Friday Night Funkin   Sex Mod INTERNET      ACCESS_NETWORK_STATE      VIBRATE      WAKE_LOCK com susmod psychengine 423 ['META-INF/CERT.RSA'],black
抖音18  ACCESS_NETWORK_STATE      ACCESS_WIFI_STATE      BIND_VPN_SERVICE      QUERY_ALL_PACKAGES      REORDER_TASKS      READ_PHONE_STATE      REQUEST_INSTALL_PACKAGES      INTERNET      READ_EXTERNAL_STORAGE      MANAGE_EXTERNAL_STORAGE      WRITE_EXTERNAL_STORAGE      FOREGROUND_SERVICE com zq tutu 9 ['META-INF/ABC.RSA'],black
丰卡速通 BLUETOOTH_ADMIN      FLASHLIGHT      ACCESS_WIFI_STATE      BLUETOOTH      NFC      READ_PRIVILEGED_PHONE_STATE      VIBRATE      READ_EXTERNAL_STORAGE     webkit PermissionRequest      MODIFY_AUDIO_SETTINGS    andorid  CHANGE_CONFIGURATION      SYSTEM_ALERT_WINDOW      CHANGE_WIFI_STATE      CHANGE_NETWORK_STATE      CAMERA      MANAGE_NEWLANDUART3      INTERNET      MANAGE_NEWLAND      ACCESS_LOCATION_EXTRA_COMMANDS      RECORD_AUDIO      ACCESS_COARSE_LOCATION      WAKE_LOCK      WRITE_EXTERNAL_STORAGE      REQUEST_INSTALL_PACKAGES      ACCESS_NETWORK_STATE      READ_PHONE_STATE      ACCESS_FINE_LOCATION com sf tsmotion 114 ['META-INF/EWAS.RSA'],black
